data,novos_casos,novas_mortes
2021-01-26,0,0
2020-04-24,0,0
2020-09-12,0,0
2020-05-24,0,0
2020-11-01,0,0
2020-01-10,,
2021-01-05,2,0
2021-06-04,0,0
2020-04-02,0,0
2020-05-27,0,0
2020-04-08,0,0
2021-03-25,-1,0
2021-11-29,0,0
2020-12-02,19,0
2020-02-05,,
2021-03-30,0,1
2021-06-23,7,-1
2021-11-24,0,0
2020-08-01,0,0
2020-11-23,0,0
2021-11-01,0,0
2020-01-04,,
2020-01-08,,
2020-10-27,0,0
2020-12-18,17,1
2021-01-28,0,0
2020-09-11,43,0
2021-08-04,0,0
2021-06-24,4,0
2020-06-23,0,0
2021-06-22,0,0
2020-01-21,,
2020-09-23,2,0
2020-10-29,0,0
2020-01-27,,
2020-08-12,1,0
2021-10-01,0,0
2020-12-13,0,0
2021-07-09,0,0
2020-06-04,0,0
2021-09-14,0,0
2020-01-31,,
2020-06-20,0,0
2021-12-03,0,0
2021-04-10,1,0
2021-06-04,8,0
2020-02-27,,
2020-01-24,,
2021-06-22,243,0
2020-07-10,5,0
2020-05-09,0,0
2021-10-01,4,0
2020-05-17,0,0
2021-01-21,3,0
2021-02-12,1,0
2020-05-11,0,0
2021-07-20,0,0
2020-11-05,1,0
2021-01-23,0,0
2020-02-13,,
2020-08-14,0,0
2021-11-19,0,0
2020-11-16,0,0
2021-06-22,0,0
2021-11-10,0,0
2020-07-25,0,0
2021-07-28,24,1
2020-06-17,4,0
2021-12-13,0,0
2021-01-22,1,0
2021-09-10,0,0
2021-11-02,0,0
2020-05-07,0,0
2020-09-13,0,0
2021-06-15,0,0
2021-11-09,0,0
2021-08-28,0,0
2020-05-01,0,0
2021-12-17,0,0
2021-05-07,14,0
2020-02-15,,
2020-02-04,,
2020-08-19,1,0
2020-11-25,10,0
2020-01-19,,
2020-07-09,0,0
2020-02-06,,
2021-05-20,0,0
2021-06-02,5,0
2021-07-26,4,0
2020-02-25,,
2020-01-03,,
2021-03-08,0,0
2021-07-09,0,0
2021-06-29,7,0
2020-05-26,0,0
2020-10-09,0,0
2020-04-16,0,0
2020-02-03,,
2021-04-12,17,0
2021-01-30,0,0
2020-04-16,4,0
2021-02-24,0,0
2021-02-09,10,0
2020-07-07,2,0
2021-05-07,0,0
2020-07-29,3,1
2020-11-30,3,0
2021-03-01,0,0
2021-12-23,0,0
2021-11-14,0,0
2021-01-22,0,0
2020-05-22,0,0
2021-07-07,8,0
2020-12-27,0,0
2021-02-06,0,0
2020-03-10,,
2020-10-12,1,0
2021-06-09,15,1
2020-04-25,0,0
2021-12-20,143,1
2021-10-01,0,0
2021-08-04,0,0
2020-12-21,0,0
2020-10-25,0,0
2021-12-24,2,0
2021-09-04,8,0
2020-06-11,23,0
2020-01-29,,
2021-07-25,0,0
2021-01-08,13,0
2021-11-19,7,0
2020-08-16,7,0
2020-10-01,5,0
2020-10-13,0,0
2020-07-17,0,0
2021-09-08,0,0
2021-12-07,0,0
2020-08-30,3,0
2021-01-23,0,0
2021-05-09,0,0
2021-02-28,0,0
2021-04-28,0,0
2021-04-21,0,0
2021-03-24,1,3
2021-04-01,0,0
2021-10-20,2,0
2020-06-03,19,0
2020-12-08,0,0
2021-05-28,0,0
2020-12-15,0,0
2020-12-13,1,0
2020-08-13,2,0
2021-09-10,0,0
2021-10-18,0,0
2021-07-17,6,0
2020-08-01,1,1
2021-02-09,0,0
2021-02-02,0,0
2021-01-19,25,0
2020-04-09,0,0
2021-01-10,1,0
2021-10-29,0,0
2020-09-04,9,0
2020-12-24,3,0
2020-12-26,0,0
2021-06-23,0,0
2021-09-20,5,0
2021-10-20,0,0
2021-10-25,0,0
2020-02-24,,
2021-11-04,0,0
2020-08-06,4,0
2020-06-26,0,0
2021-04-12,4,0
2020-10-15,1,0
2021-09-30,0,0
2021-12-26,0,0
2021-06-03,0,0
2020-07-10,0,0
2021-05-19,24,0
2021-02-05,0,0
2021-03-09,0,0
2020-02-08,,
2020-04-18,0,0
2021-04-25,11,0
2020-06-21,0,0
2021-10-17,4,0
2020-12-23,0,0
2021-11-27,0,0
2020-10-27,4,0
2021-09-02,0,0
2020-02-18,,
2020-11-28,6,0
2021-10-16,0,0
2021-10-06,0,0
2020-01-15,,
2020-09-05,2,0
2021-05-15,1,0
2020-09-26,0,0
2020-05-10,0,0
2020-12-29,1,0
2020-02-22,,
2021-04-14,2,0
2020-07-29,15,0
2020-01-13,,
2020-09-26,6,0
2020-02-08,,
2020-11-15,0,0
2021-07-10,7,1
2021-06-26,1,0
2020-10-25,0,0
2020-07-02,19,0
2020-09-18,9,0
2021-11-29,0,0
2020-02-28,0,
2021-12-22,3,0
2020-02-08,,
2021-12-15,0,0
2021-06-10,22,0
2021-09-22,4,0
2021-05-10,0,0
2020-12-14,2,0
2021-07-10,0,0
2020-10-18,0,0
2020-09-29,0,0
2021-11-24,10,0
2020-01-29,,
2021-12-21,0,0
2021-06-24,0,0
2021-09-24,-1,0
2020-01-05,,
2020-05-28,0,0
2020-11-30,0,0
2020-06-13,0,0
2021-02-17,22,2
2021-06-06,0,0
2021-08-20,0,0
2021-02-11,0,0
2021-04-25,0,6
2021-10-14,2,0
2021-05-31,1,0
2021-08-17,23,1
2021-07-20,0,0
2020-10-18,1,0
2020-09-27,1,0
2020-04-18,0,0
2020-01-16,,
2021-10-23,0,0
2020-01-05,0,
2020-10-29,1,0
2020-07-05,0,0
2020-12-20,0,0
2021-07-17,0,0
2020-04-25,0,0
2020-08-19,4,0
2020-06-09,0,0
2020-05-10,41,34
2021-02-03,2,0
2020-04-06,0,0
2020-05-19,1,1
2021-03-02,2,0
2020-03-15,,
2021-09-21,3,0
2020-06-05,0,0
2020-03-30,0,0
2020-12-25,0,0
2021-11-17,0,0
2020-05-29,0,0
2021-08-12,0,0
2020-06-02,0,0
2020-11-18,0,0
2020-08-05,0,0
2020-07-30,7,0
2021-01-25,15,0
2021-01-11,0,0
2020-01-02,,
2020-01-02,,
2020-11-30,1,0
2021-01-22,1,0
2021-06-23,0,0
2021-01-14,0,0
2021-07-04,2,0
2020-12-19,2,0
2021-10-05,0,0
2021-02-13,9,0
2021-05-12,66,2
2020-06-26,0,0
2021-10-22,0,0
2020-12-27,1,0
2021-05-27,12,0
2020-07-08,5,0
2021-06-22,0,0
2020-05-15,0,0
2021-07-30,0,0
2020-08-09,0,0
2021-07-10,8,0
2020-12-27,0,0
2021-07-27,40,5
2020-11-08,0,0
2021-07-20,1,0
2021-03-22,0,0
2020-05-27,0,0
2020-04-30,0,0
2020-10-27,0,0
2020-06-13,0,0
2021-01-19,1,0
2020-01-10,,
2021-02-03,8,0
2020-07-23,0,0
2020-02-28,,
2020-03-30,0,0
2021-07-20,0,0
2021-10-20,2,0
2020-11-19,0,0
2021-04-25,0,0
2020-03-15,,
2020-11-04,0,0
2021-01-15,1,1
2021-05-14,18,1
2021-11-30,0,0
2020-08-10,0,0
2021-07-31,2,0
2021-05-06,46,1
2021-04-12,0,0
2020-01-03,,
2021-09-05,0,0
2021-07-29,4,0
2021-10-19,430,6
2021-06-30,0,0
2021-09-10,0,0
2020-02-19,1,
2020-06-14,0,0
2021-01-04,0,0
2020-09-30,0,0
2020-09-27,1,0
2021-05-20,0,0
2020-02-24,,
2020-02-19,,
2020-04-29,0,0
2020-08-05,0,0
2020-09-15,1,0
2020-12-09,0,0
2020-02-18,,
2021-01-18,0,0
2020-02-11,,
2021-08-18,0,0
2020-10-28,0,0
2021-03-12,16,0
2021-10-10,0,0
2021-11-10,0,0
2020-01-31,,
2020-02-18,0,
2020-10-18,0,0
2020-10-10,7,0
2021-03-19,0,0
2020-04-11,0,0
2021-09-14,0,0
2020-03-12,,
2021-03-06,39,3
2021-05-03,0,0
2021-03-18,3,0
2021-10-15,1,0
2020-07-21,0,0
2021-08-19,1,1
2021-01-14,0,0
2021-04-14,2,0
2020-09-07,67,1
2020-04-28,1,0
2020-07-05,0,0
2020-01-28,,
2021-07-08,0,0
2021-08-12,0,0
2020-09-09,0,0
2021-11-04,0,0
2020-03-20,,
2021-02-22,2,0
2021-09-01,78,1
2021-02-16,4,0
2020-09-13,0,0
2021-03-02,0,0
2020-01-02,,
2020-02-14,,
2020-03-23,,
2021-08-24,1,0
2021-06-27,5,0
2020-05-28,0,0
2020-01-02,1,
2021-03-28,1,0
2020-08-25,6,0
2021-01-11,0,0
2021-11-20,1,0
2020-01-28,,
2020-01-21,,
2021-11-15,0,0
2021-10-02,0,0
2020-11-11,17,0
2021-03-24,5,0
2021-04-01,6,0
2021-10-03,0,0
2021-10-24,1,0
2020-04-15,0,0
2021-03-13,1449,47
2021-05-28,1,0
2020-06-16,0,0
2021-12-25,0,0
2020-06-29,0,0
2020-09-03,9,0
2020-06-19,5,0
2020-12-25,0,0
2021-04-29,7,0
2020-02-27,,
2021-10-20,0,0
2020-05-04,0,0
2020-12-01,2,0
2021-08-14,2,0
2021-12-20,0,0
2021-08-31,0,0
2020-06-07,0,0
2021-08-24,0,0
2021-09-27,87,3
2020-09-12,1,0
2021-10-18,0,0
2020-02-05,,
2020-07-17,0,0
2021-07-25,0,0
2021-10-03,0,0
2021-11-18,0,0
2020-11-05,0,0
2020-10-18,5,0
2021-04-10,378,5
2020-03-03,,
2020-05-10,0,0
2021-10-16,6,0
2021-04-28,5,1
2021-12-28,0,0
2020-09-29,1,0
2020-03-27,0,0
2020-03-07,,
2020-10-25,0,0
2020-09-24,2,0
2020-01-29,,
2021-03-20,0,0
2020-06-28,0,0
2021-06-12,25,1
2021-06-12,11,0
2020-09-04,0,0
2021-04-11,3,0
2021-04-19,3,0
2020-10-27,0,0
2021-01-01,-1,0
2020-11-18,0,0
2021-12-19,0,0
2021-07-30,0,0
2020-10-31,0,0
2020-06-30,2,0
2021-03-06,8,0
2021-12-13,0,0
2020-07-26,0,0
2020-05-06,0,0
2021-03-06,9,0
2020-03-26,0,
2021-08-03,2,0
2020-08-13,0,0
2020-10-09,9,0
2021-11-11,0,0
2020-03-12,,
2021-01-06,0,0
2021-07-06,0,0
2021-07-02,0,0
2020-12-13,5,0
2021-06-30,2,1
2020-02-23,,
2021-07-02,0,0
2020-09-13,0,2
2021-03-20,27,3
2020-06-17,0,0
2020-06-07,0,0
2021-03-09,0,0
2020-10-03,1,0
2021-02-24,0,0
2020-05-16,0,0
2020-02-04,,
2021-05-27,3,0
2021-11-04,75,1
2020-12-17,0,0
2021-03-31,1,1
2021-12-22,0,0
2021-02-20,0,0
2021-07-25,1,1
2020-06-23,1,0
2020-11-04,32,1
2020-02-24,,
2020-09-25,0,0
2021-11-23,0,0
2020-10-02,0,0
2020-09-23,0,0
2020-06-19,-1,0
2021-10-13,3,0
2021-06-05,0,0
2021-02-05,1,0
2021-07-27,0,0
2021-05-27,2,0
2021-04-18,15,0
2021-03-31,0,0
2021-08-09,0,0
2020-03-27,0,0
2020-10-06,0,0
2021-03-31,0,0
2020-12-31,11,2
2020-10-30,0,0
2021-08-27,0,0
2021-03-08,0,0
2021-11-08,0,0
2021-01-28,57,1
2020-05-16,0,0
2020-10-13,0,0
2020-04-09,0,0
2021-07-22,2,0
2021-07-13,0,0
2020-10-11,1,1
2020-06-16,3,0
2020-08-08,1,0
2021-02-18,0,0
2020-11-28,0,0
2021-11-11,0,0
2021-05-04,1,0
2021-05-24,0,0
2021-05-24,0,0
2021-01-29,71,2
2021-02-25,2,0
2020-07-29,0,0
2020-07-25,0,0
2020-01-09,,
2020-06-15,5,0
2020-06-03,11,0
2021-10-22,3,0
2020-08-25,2,0
2020-02-16,,
2020-07-24,0,0
2021-07-16,39,0
2021-11-29,0,0
2020-10-16,0,0
2020-01-01,,
2020-12-15,4,0
2021-06-07,2,0
2021-11-09,0,0
2021-08-26,4,0
2021-09-03,13,0
2021-07-19,0,0
2021-05-12,74,0
2020-12-08,0,0
2020-03-13,,
2021-01-29,11,0
2021-01-04,0,0
2021-12-23,0,0
2020-03-01,,
2021-11-26,0,0
2021-04-09,1,0
2021-12-01,0,0
2020-10-24,0,0
2021-01-26,4,0
2020-08-21,0,0
2020-11-03,1,0
2021-11-21,0,0
2020-04-08,0,0
2021-12-04,0,0
2021-09-08,0,0
2021-02-17,3,0
2020-12-16,0,0
2021-08-08,99,0
2020-09-22,1,0
2020-05-11,0,0
2020-01-13,,
2021-04-08,-4,1
2020-07-06,0,0
2021-07-08,41,0
2021-12-22,0,0
2020-01-30,,
2021-05-14,7,0
2020-05-24,1,0
2020-12-02,1,0
2021-02-16,0,0
2020-12-07,0,0
2020-06-07,0,0
2020-04-29,0,0
2020-11-21,0,0
2021-02-16,4,0
2020-01-06,,
2021-05-07,4,0
2020-05-02,0,0
2020-04-15,0,0
2021-04-24,0,0
2021-08-08,0,0
2020-04-06,0,0
2021-07-01,1,0
2020-09-10,1,0
2020-02-07,,
2021-12-08,0,0
2020-04-26,0,0
2021-07-15,0,0
2021-06-17,112,3
2021-03-08,2,0
2021-10-26,0,0
2021-06-16,1,0
2021-06-27,0,0
2021-04-16,7,0
2020-10-01,-1,0
2021-02-10,0,0
2020-09-16,4,0
2020-06-28,0,0
2021-04-28,0,0
2020-12-05,0,0
2020-07-12,0,0
2021-11-18,21,0
2021-02-06,3,0
2021-06-20,0,0
2020-07-29,0,0
2020-01-21,,
2021-12-17,0,0
2021-01-23,17,1
2021-08-08,2,0
2021-07-29,0,0
2020-11-29,0,0
2020-05-13,18,1
2021-09-30,0,0
2020-05-28,6,0
2020-08-31,7,0
2020-11-02,0,0
2020-09-26,1,0
2020-10-04,0,0
2020-03-24,,
2020-06-23,1,0
2021-02-06,4,1
2021-02-07,0,0
2021-09-26,0,0
2020-09-14,0,0
2020-07-07,64,1
2020-04-28,0,0
2020-03-09,,
2021-06-13,2,0
2020-01-13,,
2020-07-07,7,0
2021-03-31,0,0
2021-09-21,0,0
2021-07-24,0,0
2020-04-03,0,0
2021-08-15,0,0
2021-05-18,25,1
2020-09-13,28,2
2020-05-22,2,0
2020-12-04,29,1
2021-12-01,0,0
2020-11-27,884,5
2020-11-13,0,1
2021-03-01,0,0
2021-02-17,0,0
2020-11-08,1,0
2021-09-24,0,0
2021-10-28,0,0
2020-12-14,0,0
2020-11-08,0,0
2021-09-15,9,-1
2020-03-15,,
2020-08-19,0,0
2020-12-11,17,1
2021-08-18,0,0
2020-12-23,1,0
2020-02-15,,
2020-01-30,,
2020-04-01,0,0
2020-05-08,0,0
2021-12-05,0,0
2021-04-19,0,0
2020-11-21,1,0
2021-01-22,0,0
2020-08-21,0,0
2021-03-28,0,0
2020-06-02,0,0
2020-10-22,1,0
2021-11-24,-1,0
2021-04-22,21,1
2020-10-10,0,0
2020-12-31,18,0
2021-07-30,0,0
2020-03-25,,
2020-09-02,2,0
2021-03-09,27,1
2021-11-10,1,0
2021-05-09,0,0
2021-11-29,0,0
2020-09-17,2,0
2020-12-01,43,0
2021-05-06,0,0
2021-01-16,0,0
2021-08-18,5,0
2021-01-17,0,0
2021-01-05,1,0
2021-06-13,0,0
2021-01-05,0,0
2021-08-22,3,0
2021-08-14,4,0
2021-07-30,0,0
2020-01-26,,
2020-04-30,0,0
2021-01-31,0,0
2021-03-11,1,0
2021-08-24,0,0
2021-01-09,23,1
2020-12-26,0,0
2020-01-01,,
2020-06-14,0,0
2020-12-15,25,2
2021-05-30,7,1
2021-09-10,0,0
2021-08-14,4,0
2021-08-21,3,0
2021-01-06,2,0
2020-05-14,0,0
2021-03-13,2,0
2020-04-25,0,0
2021-10-23,0,0
2020-04-26,0,0
2020-06-17,0,0
2021-07-12,0,0
2021-04-12,0,0
2020-03-28,0,0
2021-01-27,46,0
2021-04-21,287,9
2020-08-19,1,0
2020-09-06,0,0
2021-11-20,0,0
2021-07-07,5,0
2021-09-23,-2,0
2020-09-01,1,0
2020-05-07,0,0
2021-05-10,0,0
2021-01-28,2,0
2020-12-12,0,0
2020-11-05,0,0
2020-06-22,0,0
2021-10-15,1,0
2020-10-14,55,3
2021-12-24,0,0
2020-03-10,,
2021-02-06,0,0
2020-10-03,0,0
2020-02-20,,
2020-01-30,,
2021-05-04,1,0
2021-12-26,0,0
2020-01-13,,
2020-08-21,15,0
2021-06-02,5,0
2021-03-11,74,0
2020-05-05,0,0
2020-01-05,,
2020-02-24,,
2020-12-05,0,0
2020-01-25,,
2021-07-09,0,0
2021-06-17,31,1
2020-12-27,0,0
2020-01-22,,
2020-09-03,-1,0
2021-01-02,0,0
2020-02-29,,
2021-09-09,0,0
2020-05-13,0,0
2020-03-25,,
2020-12-06,0,0
2021-04-29,12,0
2020-11-20,2,0
2021-06-05,12,0
2021-01-07,31,1
2021-12-21,0,0
2020-01-16,,
2021-10-08,0,0
2021-01-29,17,1
2020-07-04,0,0
2020-11-10,0,0
2020-06-21,0,0
2021-05-02,1,0
2021-08-02,4,0
2021-01-31,2,0
2020-08-24,0,0
2020-05-10,0,0
2021-05-25,0,0
2021-11-13,0,0
2020-06-22,3,1
2021-07-08,0,0
2021-12-05,0,0
2020-12-19,0,0
2020-05-12,0,0
2020-02-08,,
2021-08-20,0,0
2021-03-31,94,3
2020-11-27,4,0
2020-01-31,,
2020-02-15,,
2021-03-25,1,0
2021-07-01,2,0
2020-01-05,,
2020-11-21,4,0
2020-06-04,0,0
2020-06-20,2,0
2021-07-26,0,0
2021-12-11,0,-29
2020-08-17,0,0
2021-06-10,0,0
2021-03-04,0,0
2020-12-21,0,0
2021-04-01,0,0
2020-09-13,14,0
2020-02-15,,
2020-12-19,0,0
2021-06-17,6,0
2021-06-09,0,0
2020-04-23,0,0
2021-05-09,10,0
2021-07-08,5,0
2020-01-29,,
2021-10-24,0,0
2021-09-03,0,0
2020-01-25,,
2020-02-17,,
2020-09-20,4,0
2021-08-24,0,0
2021-03-16,1,0
2020-03-09,,
2020-09-11,6,0
2020-03-12,,
2020-07-17,1,0
2021-07-29,0,0
2021-06-16,2,0
2021-08-13,1,0
2020-03-15,,
2020-06-07,1,0
2020-05-02,0,0
2021-08-19,0,0
2020-03-23,,
2021-07-03,0,0
2020-11-28,1,0
2020-11-27,0,0
2021-11-19,25,0
2020-02-20,,
2021-09-10,0,0
2021-03-11,15,0
2020-02-14,,
2020-07-10,1,0
2020-11-30,0,0
2021-08-21,3,0
2020-12-22,1,0
2020-07-14,9,0
2021-05-20,4,0
2021-06-12,5,0
2021-01-12,6,0
2020-07-10,1,0
2021-09-27,55,0
2020-10-29,0,0
2021-12-13,0,0
2020-04-15,0,0
2021-03-19,1,0
2021-09-25,0,0
2021-01-02,1,0
2020-06-25,0,-3
2021-03-11,0,0
2021-11-09,0,0
2020-01-11,0,
2021-08-22,0,0
2020-01-19,,
2021-06-18,63,0
2021-09-10,0,0
2021-02-18,0,0
2020-04-07,0,0
2021-03-24,1,0
2020-12-16,0,0
2021-04-08,0,0
2021-11-08,0,0
2021-06-28,0,0
2020-12-21,0,0
2020-04-23,0,0
2020-08-02,1,0
2021-07-02,190,15
2020-08-14,0,0
2021-03-25,116,3
2021-08-01,4,0
2020-03-18,,
2020-04-04,0,0
2020-11-25,1,1
2020-07-31,0,0
2021-03-13,0,0
2021-12-09,0,0
2020-09-04,2,0
2021-10-02,1,2
2020-02-12,,
2020-11-09,1,0
2020-06-26,0,0
2021-08-22,0,0
2021-08-22,16,1
2020-02-20,,
2021-07-15,0,0
2021-09-08,0,0
2021-08-31,0,0
2020-09-28,0,0
2021-10-28,0,0
2020-11-29,0,0
2021-11-18,0,0
2021-11-03,0,0
2020-12-16,0,0
2021-11-14,-3,0
2021-08-21,1,0
2021-06-25,43,1
2020-04-01,0,0
2020-02-05,,
2020-07-25,0,0
2021-09-13,0,0
2020-08-11,5,0
2020-02-24,,
2021-09-25,0,0
2021-04-18,16,0
2020-04-26,0,1
2021-03-19,0,0
2020-12-20,0,0
2020-07-15,0,0
2020-04-24,0,0
2020-06-08,0,0
2020-02-09,,
2021-09-11,0,0
2020-10-31,0,0
2021-01-10,4,0
2021-07-04,0,0
2021-02-14,0,0
2021-03-24,3,0
2020-01-18,,
2020-08-24,0,0
2021-07-08,1,1
2021-12-01,41,0
2021-03-30,8,0
2021-11-30,0,0
2021-09-15,0,0
2020-06-04,-1,0
2020-10-04,0,0
2020-10-12,0,0
2021-07-07,0,0
2020-09-05,2,0
2021-08-24,2,0
2021-05-26,12,0
2020-05-12,0,0
2021-12-22,0,0
2020-11-13,8,0
2020-09-21,4,0
2021-09-21,0,0
2020-11-02,-4,0
2020-05-11,0,0
2021-02-03,0,0
2021-12-18,0,0
2020-11-26,0,0
2021-07-04,1,0
2020-02-28,,
2020-11-01,0,1
2020-11-06,0,0
2021-12-05,0,0
2021-05-03,0,0
2020-09-24,0,0
2021-10-10,0,0
2020-03-12,5,
2021-06-20,0,2
2020-09-27,0,0
2021-05-12,2,0
2020-05-31,0,0
2020-02-04,,
2020-05-14,0,0
2021-03-03,8,0
2021-09-17,0,0
2020-05-01,3,
2020-01-16,,
2020-09-16,1,0
2021-10-09,0,0
2020-02-29,,
2021-07-25,12,1
2020-08-04,0,0
2020-03-06,,
2020-12-25,0,0
2020-10-20,0,0
2020-03-30,0,0
2021-10-24,0,0
2021-12-29,1,0
2020-08-03,0,0
2021-04-12,0,0
2021-12-30,0,0
2020-09-17,6,0
2021-11-18,0,0
2020-12-18,0,0
2020-02-03,,
2020-04-23,0,0
2020-11-16,0,0
2020-05-18,0,0
2021-08-17,19,0
2021-04-03,0,0
2020-07-14,0,0
2020-12-28,1,0
2020-08-12,0,0
2021-04-01,0,0
2021-01-30,4,0
2020-05-19,538,
2020-11-19,0,0
2020-10-16,5,0
2021-09-22,1,0
2021-01-09,3,0
2021-06-26,11,0
2021-01-29,0,0
2020-05-07,0,0
2020-10-28,0,0
2021-07-14,0,0
2020-04-21,0,0
2020-04-08,0,0
2020-11-07,0,0
2021-11-11,0,0
2020-07-23,0,0
2020-05-20,0,0
2021-01-28,19,1
2021-11-30,0,0
2020-06-13,0,0
2020-06-20,19,0
2021-11-10,0,0
2020-12-29,0,0
2021-06-25,45,2
2021-11-26,0,-1
2020-05-19,0,0
2020-02-08,,
2021-11-17,0,0
2021-07-16,3,1
2021-01-06,73,0
2020-04-02,1,0
2020-02-02,,
2020-08-27,3,0
2020-02-14,,
2021-09-05,4,0
2021-02-15,0,0
2020-02-05,,
2021-01-24,1,0
2021-03-01,0,0
2020-05-31,0,0
2021-08-09,0,0
2021-02-18,0,0
2020-08-06,0,0
2021-03-11,12,1
2020-08-06,0,1
2021-05-08,14,0
2020-06-13,0,0
2020-05-20,34,0
2020-04-16,0,0
2020-03-13,,
2020-04-28,0,0
2020-02-05,,
2021-07-09,0,0
2021-02-26,17,0
2021-11-23,0,0
2021-02-27,0,0
2020-07-01,0,0
2020-08-31,0,0
2021-12-14,0,0
2020-02-18,,
2021-12-08,2,0
2020-07-12,0,0
2021-02-17,0,0
2020-06-12,0,0
2021-03-18,0,0
2021-04-30,28,0
2020-07-05,0,0
2020-10-17,9,0
2021-06-14,0,0
2020-07-24,0,0
2020-07-10,0,0
2021-07-09,0,0
2021-12-01,0,0
2021-02-01,55,0
2020-10-10,4,0
2021-03-02,0,0
2020-12-08,5,0
2020-10-20,1,0
2021-01-27,2,0
2021-06-12,0,0
2021-07-05,0,0
2021-11-11,0,0
2020-05-26,0,0
2021-11-20,7,0
2021-05-03,0,0
2021-01-28,0,0
2021-07-15,7,0
2020-09-17,9,0
2021-12-04,2,0
2021-06-20,31,0
2021-12-16,2,0
2020-12-06,3,0
2021-05-09,4,0
2020-07-23,1,0
2021-08-20,2,0
2020-03-21,,
2021-03-23,0,0
2021-05-20,1,0
2021-05-23,0,0
2021-03-24,3,0
2021-04-30,0,0
2020-04-20,0,0
2020-11-21,0,0
2020-11-03,0,0
2020-03-08,,
2021-08-29,1,0
2020-03-06,1,
2021-04-02,22,1
2021-11-25,2,0
2020-04-02,0,0
2020-05-31,36,0
2021-06-20,0,0
2020-02-02,,
2021-08-13,0,0
2020-01-11,2,
2021-06-07,2,0
2021-01-12,0,0
2020-02-26,,
2021-07-31,0,0
2020-02-14,,
2021-08-21,0,0
2021-02-12,0,0
2020-03-18,,
2021-02-08,5,0
2021-11-10,0,0
2020-03-29,0,0
2021-08-15,1,0
2021-06-29,0,0
2021-09-05,0,0
2020-10-22,0,1
2020-08-18,0,0
2020-04-07,0,0
2021-05-27,0,0
2021-04-23,0,0
2020-04-27,0,0
2021-07-09,0,0
2020-11-28,0,0
2020-12-17,2,0
2020-10-29,0,0
2021-05-21,22,3
2020-11-18,0,0
2021-10-10,0,0
2021-09-19,0,0
2020-05-09,0,0
2020-01-22,,
2020-07-01,4,0
2021-01-07,3,0
2020-12-19,622,6
2020-11-07,0,0
2021-04-04,17,0
2020-12-10,1,0
2020-09-18,0,0
2021-12-15,0,0
2020-10-18,0,0
2020-06-15,0,0
2021-05-15,0,0
2021-03-27,0,0
2021-11-05,3,0
2021-12-06,0,0
2020-06-22,0,0
2021-01-09,0,0
2021-09-28,0,0
2020-03-12,,
2020-06-07,0,0
2021-10-30,0,0
2020-03-27,0,0
2021-05-16,0,0
2021-07-01,3,0
2020-11-30,0,0
2021-06-15,0,0
2020-07-27,0,0
2020-10-01,2,0
2020-06-04,0,0
2020-05-08,0,0
2021-02-03,4,0
2020-06-14,0,0
2021-07-08,0,0
2021-08-30,0,0
2020-08-25,6,0
2020-09-09,0,0
2021-05-03,0,0
2021-03-15,51,0
2021-01-16,0,0
2020-03-18,,
2021-08-23,3,0
2020-01-03,,
2020-03-16,,
2020-11-17,1,0
2020-10-14,0,0
2021-03-08,5,0
2021-09-29,0,0
2020-05-11,0,0
2020-05-22,0,0
2021-08-18,0,0
2020-12-04,0,0
2020-08-15,0,0
2020-02-27,,
2021-08-04,35,0
2021-08-30,2,0
2020-08-11,0,0
2021-07-18,20,0
2021-11-12,0,0
2021-11-24,62,0
2020-02-25,,
2020-09-04,4,0
2021-03-21,0,0
2020-09-07,0,0
2020-12-26,0,0
2020-12-20,0,0
2021-03-02,7,0
2021-01-28,0,0
2021-05-26,8,0
2021-11-15,0,0
2020-01-11,,
2021-07-22,0,0
2021-05-08,10,3
2020-03-18,,
2020-12-03,-2,0
2020-04-08,0,0
2020-07-05,0,0
2021-08-24,5,0
2021-11-17,0,0
2021-11-12,0,0
2021-06-21,0,0
2021-11-09,0,0
2021-09-27,1,0
2021-02-17,0,0
2021-12-28,0,0
2021-10-23,4,0
2020-04-13,0,0
2020-08-26,5,0
2020-12-20,2,0
2021-11-25,0,0
2021-04-21,4,0
2021-11-02,0,0
2021-05-02,0,0
2021-01-02,0,0
2021-07-27,0,0
2021-03-10,2,1
2021-07-12,0,0
2020-11-01,0,0
2021-09-06,0,0
2020-10-22,4,0
2020-03-25,,
2021-08-21,0,0
2020-12-31,0,0
2021-12-04,0,0
2020-09-28,0,0
2021-10-20,0,0
2020-03-18,1,
2021-10-30,0,0
2021-02-25,2,0
2021-05-29,4,0
2020-01-15,,
2020-05-07,0,0
2020-03-06,,
2020-11-16,0,0
2020-08-03,0,0
2021-08-15,0,0
2021-01-08,0,0
2021-10-06,0,0
2020-01-27,,
2021-02-15,0,0
2021-01-14,5,0
2020-03-26,,
2020-05-15,9,0
2020-09-01,1,0
2020-02-09,,
2021-10-02,0,0
2021-05-20,1,1
2020-05-31,0,0
2021-10-01,1,0
2020-02-14,,
2021-04-26,0,0
2020-02-29,,
2020-11-07,6,0
2021-12-23,0,0
2020-12-22,0,0
2021-01-09,0,0
2020-12-02,1,0
2020-03-08,,
2021-07-06,0,0
2021-08-24,0,0
2020-12-03,0,0
2021-02-11,0,0
2021-01-15,1,0
2020-09-08,0,0
2020-04-21,0,0
2020-05-31,1,0
2021-06-14,5,0
2021-07-31,6,0
2021-05-28,0,0
2020-12-05,0,0
